id,tc
In0.044Sn0.956Te1-MP-mp-1883-synth_doped,1.017
In0.04Sn0.96Te1-MP-mp-1883-synth_doped,1.22
In0.051Sn0.949Te1-MP-mp-1883-synth_doped,1.653
In0.05Sn0.95Te1-MP-mp-1883-synth_doped,1.273333333
In0.08Sn0.92Te1-MP-mp-1883-synth_doped,1.355
In0.099Sn0.901Te1-MP-mp-1883-synth_doped,1.746
In0.12Pb0Sn0.88Te1-MP-mp-1883-synth_doped,1.76
In0.15Nb3Sn0.85-MP-mp-1326-synth_doped,18.28
In0.18Mg0.82-MP-mp-569125-synth_doped,0.0
In0.1Nb3Sn0.9-MP-mp-1326-synth_doped,18.1
In0.25Sb0.75-MP-mp-975512,4.1
In0.25Tl0.75-MP-mp-1216558,3.64
In0.2Nb3Sn0.8-MP-mp-1326-synth_doped,17.8
In0.2Si0.8V3-MP-mp-2567-synth_doped,16.2
In0.2Sn0.8Te1-MP-mp-1223682-synth_doped,3.035
In0.3Sn0.7Te1-MP-mp-1223682-synth_doped,3.595
In0.45Sn0.55Te1-MP-mp-1223695-synth_doped,4.46
In0.45Tl0.55-MP-mp-1216527-synth_doped,2.48
In0.4Sn0.6Te1-MP-mp-1223695-synth_doped,4.51
In0.5Pb0.5-MP-mp-1223654,5.0525
In0.5Sn0.5Te1-MP-mp-1223695,4.4
In0.69Tl0.31-MP-mp-1187827-synth_doped,2.98
In0.71S8V6-MP-mp-1216503-synth_doped,5.4
In0.75Pb0.25-MP-mp-1184921,5.65
In0.75Sn0.25-MP-mp-1184894,5.725
In0.75Tl0.25-MP-mp-1216611,0.0
In0.78Tl0.22-MP-mp-1187827-synth_doped,3.18
In0.7Sn0.3-MP-mp-1184894-synth_doped,7.3
In0.82Mg0.18-MP-mp-20566-synth_doped,3.67
In0.82Te1-MP-mp-2597-synth_doped,1.04
In0.83Te1-MP-mp-2597-synth_doped,1.15
In0.87Te1-MP-mp-2597-synth_doped,1.55
In0.8La3Sn0.2-MP-mp-20909-synth_doped,7.8
In0.8Tl0.2-MP-mp-1187827-synth_doped,3.223
In0.91Te1-MP-mp-2597-synth_doped,2.04
In0.95Te1-MP-mp-2597-synth_doped,2.7
In1-MP-mp-1184502,3.549542857
In1.015Te1-MP-mp-20320-synth_doped,3.51
In1.05Te1-MP-mp-20320-synth_doped,3.41
In1.15Te1-MP-mp-20320-synth_doped,2.6
In1.1Te1-MP-mp-20320-synth_doped,2.8
In1.5La1Sn1.5-MP-mp-1225978,1.19
In1.5Pb1.5Y1-MP-mp-1216252,1.0
In1.5Sn1.5Th1-MP-mp-1217463,1.03
In1K2Mo15Se19-MP-mp-1226012,1.3
In1La3-MP-mp-20909,9.61
In1Mg2-MP-mp-31326,3.2
In1Mo3Te3-MP-mp-22061,0.0
In1N1-MP-mp-22205,1.975
In1Nb3-MP-mp-22060,4.9
In1Ni2Ti1-MP-mp-22463,0.0
In1Pd1-MP-mp-21215,0.7
In1Pd2Y1-MP-mp-568880,1.04
In1Pd2Zr1-MP-mp-977475,2.645
In1Pr3-MP-mp-19764,0.0
In1Pt2Y1-MP-mp-510441,0.0
In1Rh1-MP-mp-899,0.0
In1S8V6-MP-mp-1216503,3.9
In1Sb1-MP-mp-20012,3.32
In1Sc2-MP-mp-31348,0.0
In1Sc3-MP-mp-19713,0.0
In1Te1-MP-mp-2597,2.206
In1Th2-MP-mp-21428,0.0
In1Zr3-MP-mp-20695,0.0
In2.73Sn0.27Y1-MP-mp-20131-synth_doped,0.0
In2Mo15Se19-MP-mp-1199774,1.5
In2Mo6Se6-MP-mp-20152,0.7125
In2O3-MP-mp-22598,3.3
In2Te3-MP-mp-1068510,0.0
In31.5Sb68.5-MP-mp-1212332-synth_doped,3.7
In3La1-MP-mp-20729,0.7
In3Lu1-MP-mp-977,0.24
In3Mo15Se19-MP-mp-1228853,3.32
In3Rh1-MP-mp-18614,0.095
In3Ru1-MP-mp-607450,2.68
In3Te4-MP-mp-2597-synth_doped,1.2
In3Th1-MP-mp-20206,0.0
In3U1-MP-mp-20941,0.0
In3Y1-MP-mp-20131,0.87
In3Yb1-MP-mp-20469,0.0
Ir0.02Nb3Rh0.98-MP-mp-1545-synth_doped,2.43
Ir0.05Nb3Rh0.95-MP-mp-1545-synth_doped,2.38
Ir0.1Nb3Rh0.9-MP-mp-1545-synth_doped,0.0
Ir0.1Os1.9Th1-MP-mp-1828-synth_doped,2.25
Ir0.1Si1.9Th1-MP-mp-7497-synth_doped,2.75
Ir0.22Ru0.78-MP-mp-862620-synth_doped,0.21
Ir0.26Mo0.74-MP-mp-1120-synth_doped,6.7
Ir0.2Os1.8Th1-MP-mp-1828-synth_doped,2.93
Ir0.2Ru1.8Th1-MP-mp-574438-synth_doped,3.1
Ir0.32Ru0.68-MP-mp-862620-synth_doped,0.18
Ir0.3Nb3Rh0.7-MP-mp-1545-synth_doped,0.0
Ir0.43Ru0.57-MP-mp-974421-synth_doped,0.18
Ir0.49Mo0.51-MP-mp-11481-synth_doped,1.81
Ir0.55Re0.15-MP-mp-1219535-synth_doped,0.61
Ir0.5Os0.5-MP-mp-1223655,1.69
Ir0.5Te0.5-MP-mp-10187,1.5
Ir0.69Y0.31-MP-mp-2762-synth_doped,1.98
Ir0.71Mo0.29-MP-mp-11482-synth_doped,0.12
Ir0.75Mo0.25-MP-mp-11482,0.13
Ir0.75Os0.25-MP-mp-1184761,0.4
Ir0.75Rh0.25-MP-mp-863709,0.026
Ir0.7Nb3Rh0.3-MP-mp-1458-synth_doped,0.0
Ir0.7Os0.3-MP-mp-1184761-synth_doped,0.24835
Ir0.7Re0.3-MP-mp-867792-synth_doped,1.7
Ir0.7Rh0.3-MP-mp-1184771-synth_doped,0.0
Ir0.7Y0.3-MP-mp-2762-synth_doped,2.16
Ir0.815Rh0.185-MP-mp-1184771-synth_doped,0.028
Ir0.82Mo0.18-MP-mp-11482-synth_doped,0.5
Ir0.85Nb0.15Pt3-MP-mp-1184759-synth_doped,0.0
Ir0.85Pt0.15Te2-MP-mp-569322-synth_doped,0.0
Ir0.85Rh0.15Te2-MP-mp-569322-synth_doped,2.39
Ir0.88Pt0.12Te2-MP-mp-569322-synth_doped,1.92
Ir0.8Os1.2Th1-MP-mp-1217331-synth_doped,3.22
Ir0.8Pt0.2Te2-MP-mp-569322-synth_doped,0.0
Ir0.8Re0.2-MP-mp-867792-synth_doped,0.66
Ir0.8Rh0.2-MP-mp-1184771-synth_doped,0.03
Ir0.92Pt0.08Te2-MP-mp-569322-synth_doped,2.385
Ir0.93Te2-MP-mp-569322-synth_doped,4.7
Ir0.94Pt0.06Te2-MP-mp-569322-synth_doped,2.69
Ir0.95Pd0.05Te2-MP-mp-569322-synth_doped,2.5
Ir0.95Pt0.05Te2-MP-mp-569322-synth_doped,2.683333333
Ir0.95Te2-MP-mp-569322-synth_doped,4.68
Ir0.96Pd0.04Te2-MP-mp-569322-synth_doped,2.99
Ir0.96Pt0.04Te2-MP-mp-569322-synth_doped,2.9725
Ir0.96Rh0.04Te2-MP-mp-569322-synth_doped,0.0
Ir0.97Pd0.03Te2-MP-mp-569322-synth_doped,2.7
Ir0.97Pt0.03Te2-MP-mp-569322-synth_doped,3.07
Ir0.98Pt0.02Te2-MP-mp-569322-synth_doped,1.4275
Ir0.99Pd0.01Te2-MP-mp-569322-synth_doped,0.0
Ir0.99Pt0.01Te2-MP-mp-569322-synth_doped,2.05
Ir0.9Nb3Rh0.1-MP-mp-1458-synth_doped,0.0
Ir0.9Pt0.1Te2-MP-mp-569322-synth_doped,0.0
Ir0.9Rh0.1Te2-MP-mp-569322-synth_doped,2.61
Ir1-MP-mp-1060567,0.091333333
Ir1.05Nb0.95-MP-mp-1359-synth_doped,4.75
Ir1.15Nb0.85-MP-mp-1359-synth_doped,4.675
Ir1.2Os0.8Th1-MP-mp-1217331-synth_doped,3.16
Ir1.8Os0.2Th1-MP-mp-1187-synth_doped,5.66
Ir1.8Ru0.2Th1-MP-mp-1187-synth_doped,4.86
Ir1La1P1-MP-mp-12919,5.3
Ir1La1Si1-MP-mp-3555,2.3
Ir1La1Si3-MP-mp-2914,1.473333333
Ir1La3-MP-mp-1104396-synth_doped,0.0
Ir1Lu1-MP-mp-1529,0.0
Ir1Lu3-MP-mp-1189562,0.0
Ir1Mo1-MP-mp-11481,5.325
Ir1Mo3-MP-mp-1120,8.031
Ir1Nb1-MP-mp-1359,7.9
Ir1Nb1Si1-MP-mp-21248,0.0
Ir1Nb3-MP-mp-1458,1.4075
Ir1Nd1Si1-MP-mp-1102140,0.0
Ir1Os1Th1-MP-mp-1217331,3.61
Ir1P1Sc1-MP-mp-1080665,3.46
Ir1Sb1-MP-mp-10125,0.0
Ir1Sc1-MP-mp-1129,0.0
Ir1Sc3-MP-mp-1209069-synth_doped,0.0
Ir1Se2-MP-mp-1361,0.0
Ir1Se2.9-MP-mp-9888-synth_doped,0.0
Ir1Si1-MP-mp-1128,0.0
Ir1Si1Ta1-MP-mp-21316,0.5
Ir1Si1Tb1-MP-mp-20383,0.0
Ir1Si1Th1-MP-mp-1206779,6.5
Ir1Si1Ti1-MP-mp-1103248,1.675
Ir1Si1Y1-MP-mp-1102268,2.7
Ir1Si1Zr1-MP-mp-1102869,2.04
Ir1Si3-MP-mp-569802,0.0
Ir1Sn2-MP-mp-2083,0.715
Ir1Sn4-MP-mp-31277,0.93
Ir1Te2-MP-mp-569388,0.0
Ir1Te2.67-MP-mp-1217357-synth_doped,0.0
Ir1Te3-MP-mp-1217357-synth_doped,1.18
Ir1Th1-MP-mp-12774,0.37
Ir1Ti3-MP-mp-544,5.185
Ir1U1-MP-mp-1105762,0.14
Ir1V1-MP-mp-569250,0.0
Ir1V3-MP-mp-2006,0.0
Ir1Y4-MP-mp-1207785-synth_doped,0.0
Ir1Zr2-MP-mp-1077297,7.365
Ir1Zr3-MP-mp-30748,5.065
Ir2.5Sc1-MP-mp-12593-synth_doped,2.46
Ir2.76Nb1Pt0.24-MP-mp-1186231-synth_doped,0.0
Ir2La1-MP-mp-1463,0.24
Ir2La1Si2-MP-mp-3585,1.198333333
Ir2Lu1-MP-mp-1761,2.47
Ir2P1-MP-mp-2082,0.0
Ir2Sc1-MP-mp-2263,1.55
Ir2Si2Th1-MP-mp-1080037,2.215
Ir2Si2U1-MP-mp-22758,1.1
Ir2Si2Y1-MP-mp-4653,1.949166667
Ir2Sr1-MP-mp-318,5.7
Ir2Th1-MP-mp-1187,6.11
Ir2U1-MP-mp-1655,0.0
Ir2Y1-MP-mp-2762,1.635
Ir2Y3-MP-mp-1204272,1.61
Ir2Yb1-MP-mp-1584,0.0
Ir2Zr1-MP-mp-715,4.1
Ir3Lu1.92Sc0.08Si5-MP-mp-568336-synth_doped,3.1
Ir3Lu1.96Sc0.04Si5-MP-mp-568336-synth_doped,2.8
Ir3Lu1.9Sc0.1Si5-MP-mp-568336-synth_doped,3.2
Ir3Lu2Si5-MP-mp-568336,4.425
Ir3Nb1-MP-mp-1186231,0.0
Ir3Sc1-MP-mp-12593,0.0
Ir3Si5Tb2-MP-mp-1187284,0.0
Ir3Si5Y2-MP-mp-1189012,3.005
Ir3Te8-MP-mp-1217357,1.8
Ir3Th7-MP-mp-571094,1.52
Ir3U1-MP-mp-1044,0.0
Ir3V1-MP-mp-865496,0.0
Ir3Y1-MP-mp-1095497,3.5
Ir3Zr5-MP-mp-30749,0.0
Ir45Nb55-MP-mp-1359-synth_doped,4.88
Ir4La3Sn13-MP-mp-1197480,2.55
Ir4Lu2.5Sc2.5Si10-MP-mp-1222705,7.915
Ir4Lu5Si10-MP-mp-542170,3.82
Ir4Sc5Si10-MP-mp-1195748,8.311428571
Ir4Si10Tm5-MP-mp-1202399,0.95
Ir4Si10Y5-MP-mp-1202645,2.906666667
Ir4Si10Yb5-MP-mp-1207588,0.0
Ir4Sn13Sr3-MP-mp-1196422,5.016666667
Ir5La1-MP-mp-1384,2.13
Ir5Th1-MP-mp-312,3.93
K0.18W1O3-MP-mp-1223833-synth_doped,3.9
K0.27W1O3-MP-mp-1223833-synth_doped,0.5
K0.3Mo1O3-MP-mp-541614,0.0
K0.45W1O3-MP-mp-761779-synth_doped,0.885
K0.9Mo1O3-MP-mp-1040469-synth_doped,0.0
K0.9Re1O3-MP-mp-4757-synth_doped,0.0
K1La1Nb2O7-MP-mp-1223501,0.0
K1Nb0.008Ta0.992O3-MP-mp-3614-synth_doped,0.0
K1Nb0.012Ta0.988O3-MP-mp-3614-synth_doped,0.0
K1Nb0.02Ta0.98O3-MP-mp-3614-synth_doped,0.0
K1Nb0.09Ta0.91O3-MP-mp-3614-synth_doped,0.0
K1Nb0.21Ta0.79O3-MP-mp-3614-synth_doped,0.0
K1Nb0.36Ta0.64O3-MP-mp-1207114-synth_doped,0.0
K1Ni2S2-MP-mp-17228-synth_doped,0.46
K1Ni2Se2-MP-mp-1188089-synth_doped,0.8
K1Os2O6-MP-mp-554461,9.60375
K1S8V6-MP-mp-1224064,0.71
K1Sb1-MP-mp-1536,0.0
K1Tl1.5-MP-mp-1211511-synth_doped,0.0
K2Mo15Se19-MP-mp-1204618,2.1
K2Mo6Se6-MP-mp-1104242,0.0
K2Te3-MP-mp-7289,0.0
La0.006Si1V2.994-MP-mp-2567-synth_doped,16.48
La0.02Os4Pr0.98Sb12-MP-mp-4251-synth_doped,1.8
La0.05Os4Pr0.95Sb12-MP-mp-4251-synth_doped,1.815
La0.06Pb3Th0.94-MP-mp-21381-synth_doped,5.58
La0.06Si1V2.94-MP-mp-2567-synth_doped,15.92
La0.1Os4Pr0.9Sb12-MP-mp-4251-synth_doped,1.7
La0.1Ru2Th0.9-MP-mp-574438-synth_doped,4.73
La0.1Sr0.9Ti1O3-MP-mp-695042,0.0
La0.22Sr1.78Ti1O4-MP-mp-5532-synth_doped,0.0
La0.25Sn3Th0.75-MP-mp-435-synth_doped,3.94
La0.28Pt0.72-MP-mp-912-synth_doped,0.54
La0.2Os4Pr0.8Sb12-MP-mp-4251-synth_doped,1.7225
La0.3Os4Pr0.7Sb12-MP-mp-4251-synth_doped,1.528
La0.3Sr0.7Ti1O3-MP-mp-551830-synth_doped,0.0
La0.48Y0.52-MP-mp-1222741-synth_doped,1.0
La0.5Sr0.5Ti1O3-MP-mp-1218904-synth_doped,0.0
La0.75Pb3Pr0.25-MP-mp-21432-synth_doped,0.8
La0.76Pb3Th0.24-MP-mp-21432-synth_doped,1.46
La0.7Pb3Pr0.3-MP-mp-21432-synth_doped,0.37
La0.7Sr0.3Ti1O3-MP-mp-1218904-synth_doped,0.0
La0.84Mo6Se8-MP-mp-37784-synth_doped,9.4
La0.84Ru3Si2Tm0.16-MP-mp-29240-synth_doped,6.1
La0.84Sn3Tm0.16-MP-mp-633-synth_doped,3.315
La0.85Pb3Pr0.15-MP-mp-21432-synth_doped,1.88
La0.87Sn3Th0.13-MP-mp-633-synth_doped,6.26
La0.88Mo6Se8-MP-mp-37784-synth_doped,10.25
La0.8Os4Pr0.2Sb12-MP-mp-1106066-synth_doped,0.9865
La0.8Pb3Pr0.2-MP-mp-21432-synth_doped,1.34
La0.901Pr0.099Tl3-MP-mp-2001-synth_doped,0.55
La0.908Sn3Tm0.092-MP-mp-633-synth_doped,4.18
La0.91Nd0.09Pt1Si1-MP-mp-1206485-synth_doped,1.73
La0.92Nd0.08Pt1Si1-MP-mp-1206485-synth_doped,2.04
La0.92Ru3Si2Tm0.08-MP-mp-29240-synth_doped,6.8
La0.92Sn3Tm0.08-MP-mp-633-synth_doped,5.17
La0.93Nd0.07Pt1Si1-MP-mp-1206485-synth_doped,2.29
La0.93Pr0.07Tl3-MP-mp-2001-synth_doped,0.8
La0.94Mo6Se8-MP-mp-37784-synth_doped,11.0
La0.94Nd0.06Pt1Si1-MP-mp-1206485-synth_doped,2.56
La0.95Nd0.05Pt1Si1-MP-mp-1206485-synth_doped,2.76
La0.95Pb3Pr0.05-MP-mp-21432-synth_doped,3.3
La0.95Pr0.05Se1-MP-mp-1161-synth_doped,0.7
La0.962Sn3Tm0.038-MP-mp-633-synth_doped,5.49
La0.967Pr0.033Tl3-MP-mp-2001-synth_doped,1.16
La0.96Nd0.04Pt1Si1-MP-mp-1206485-synth_doped,3.04
La0.978Pr0.022Sn3-MP-mp-633-synth_doped,0.0
La0.97Nd0.03Pt1Si1-MP-mp-1206485-synth_doped,3.27
La0.98Nd0.02Pt1Si1-MP-mp-1206485-synth_doped,3.42
La0.98Pr0.02Ru2-MP-mp-2019-synth_doped,1.92
La0.99Nd0.01Pt1Si1-MP-mp-1206485-synth_doped,3.71
La0.9Nd0.1Pt1Si1-MP-mp-1206485-synth_doped,1.42
La0.9Ni1Sr0.1O3-MP-mp-19339-synth_doped,0.0
La0.9Ni1Th0.1O3-MP-mp-19339-synth_doped,0.0
La0.9Pb3Pr0.1-MP-mp-21432-synth_doped,2.58
La0.9Pr0.1Se1-MP-mp-1161-synth_doped,0.48
La0.9Rh1Sr0.1O3-MP-mp-5163-synth_doped,0.0
La0.9Sr0.1Ti1O3-MP-mp-1218904-synth_doped,0.0
La1-MP-mp-26,5.343
La1.8Ni1Sr0.2O4-MP-mp-21874-synth_doped,0.0
La1Mg1-MP-mp-1104,0.0
La1Mg2-MP-mp-1909,1.05
La1Mo6S8-MP-mp-1103974,6.73
La1Mo6Se8-MP-mp-37784,11.23333333
La1N0.98-MP-mp-567290-synth_doped,0.0
La1N1-MP-mp-567290,1.175
La1Ni0.1Pt0.9Si1-MP-mp-1206485-synth_doped,3.23
La1Ni0.2Pt0.8Si1-MP-mp-1206485-synth_doped,2.82
La1Ni0.9Pt0.1Si1-MP-mp-7030-synth_doped,1.275
La1Ni1O3-MP-mp-19339,0.0
La1Ni1P1O1-MP-mp-1079685,3.0
La1Ni1Sb2-MP-mp-1079572,1.0
La1Ni1Si1-MP-mp-7030,1.23
La1Ni1Sn1-MP-mp-12613,0.59
La1Ni2P2-MP-mp-8250,2.6
La1Ni2Si2-MP-mp-5898,0.0
La1Os2-MP-mp-1102043,7.575
La1Os4P12-MP-mp-1021506,0.9
La1Os4Sb12-MP-mp-1106066,0.80775
La1P1-MP-mp-2384,0.0
La1P12Ru4-MP-mp-15727,6.923333333
La1P1Rh1-MP-mp-1070925,2.5
La1P2Pd2-MP-mp-1207202,0.75
La1P2Ru2-MP-mp-9886,3.933333333
La1Pb1.5Sn1.5-MP-mp-1223431,1.18
La1Pb1.5Tl1.5-MP-mp-1223251,1.75
La1Pb2.76Tl0.24-MP-mp-21432-synth_doped,4.46
La1Pb3-MP-mp-21432,4.086666667
La1Pd0.8Sb2-MP-mp-1078519-synth_doped,3.25
La1Pd1Sb2-MP-mp-1078519,2.7
La1Pd2Sb2-MP-mp-1079540,1.3
La1Pd2Si2-MP-mp-4954,0.39
La1Pd3-MP-mp-674,0.0
La1Pt1Si1-MP-mp-1206485,3.5166666665
La1Pt2-MP-mp-912,0.23
La1Pt2Si2-MP-mp-1080606,1.4325
La1Pt3Si1-MP-mp-1206882,0.3
La1Pt5-MP-mp-1832,0.0
La1Rh1O3-MP-mp-5163,0.0
La1Rh1Sb1-MP-mp-1211458,2.1
La1Rh1Si1-MP-mp-1103155,4.35
La1Rh1Si3-MP-mp-1070124,2.245
La1Rh1Sn1-MP-mp-12378,1.916666667
La1Rh2-MP-mp-1702,0.0
La1Rh2Si2-MP-mp-5936,1.658
La1Rh3-MP-mp-974030,2.6
La1Ru2-MP-mp-2019,3.7032
La1Ru2Si2-MP-mp-5105,3.5
La1Ru3Si2-MP-mp-29240,7.316
La1Ru4Sb12-MP-mp-1188603,3.293333333
La1S1-MP-mp-2350,0.84
La1Sb1-MP-mp-1065,0.0
La1Sb2-MP-mp-1101942,0.8
La1Se1-MP-mp-1161,1.02
La1Si10-MP-mp-1190852,6.7
La1Si2-MP-mp-2062,1.6
La1Sn1.5Tl1.5-MP-mp-1223249,1.5
La1Sn2-MP-mp-1077735,3.6
La1Sn3-MP-mp-633,6.358285714
La1Te1-MP-mp-1560,1.48
La1Tl3-MP-mp-2001,1.566666667
La1Zn1-MP-mp-2615,1.04
La2.706Pr0.294Tl1-MP-mp-371-synth_doped,5.25
La2.7Pr0.3Se4-MP-mp-491-synth_doped,3.36
La2.82Pr0.18S4-MP-mp-567-synth_doped,4.33
La2.85Pr0.15Se4-MP-mp-491-synth_doped,4.81
La2.916Pr0.084Tl1-MP-mp-371-synth_doped,7.7
La2.91Pr0.09Tl1-MP-mp-371-synth_doped,7.55
La2Mg1-MP-mp-1094177,0.0
La2Ni1O4-MP-mp-21874,0.0
La2Ni1O4.067-MP-mp-21874-synth_doped,0.0
La2Ni1O4.077-MP-mp-21874-synth_doped,0.0
La2Ni1O4.18-MP-mp-21874-synth_doped,0.0
La2O4-MP-mp-1968-synth_doped,0.0
La2Rh3Si5-MP-mp-8620,4.4
La2Rh3Sn5-MP-mp-30755,1.85
La2S3-MP-mp-7475,0.0
La2Sb1-MP-mp-759,3.025
La2Se3-MP-mp-32798,0.0
La2Sn5-MP-mp-633-synth_doped,5.4
La2Sr1O4.003-MP-mp-752533-synth_doped,0.0
La3Ni1-MP-mp-573855-synth_doped,3.6
La3Ni4P4O2-MP-mp-1210896,2.2
La3Ni4Si4-MP-mp-7030-synth_doped,0.48
La3Pb13Rh4-MP-mp-1203228,2.2
La3Pd4Si4-MP-mp-568625,2.065
La3Pd5Si1-MP-mp-571217,1.4
La3Rh4Sn13-MP-mp-640274,3.1
La3Ru1-MP-mp-1104417-synth_doped,4.875
La3Ru4Sn13-MP-mp-1196992,2.65
La3S4-MP-mp-2350-synth_doped,6.725714286
La3Sb3Y1-MP-mp-1223124,0.13
La3Se4-MP-mp-1161-synth_doped,8.326
La3Sn1-MP-mp-1681,6.2
La3Sn7-MP-mp-1079273,0.0
La3Te4-MP-mp-879,4.0275
La3Tl1-MP-mp-371,8.905
La4Pb1Sb2-MP-mp-1223115,0.0
La4Sb2Sn1-MP-mp-1223181,0.0
La4Sb3-MP-mp-1223,0.25
La5Ru2-MP-mp-1104417,2.35
La5Si3-MP-mp-10961,1.6
La5Sn3-MP-mp-510494,0.0
La6Sb15Zn1-MP-mp-1223161,3.74
La7Ni3-MP-mp-573855,2.1
La7Pd3-MP-mp-1105925,1.48
La7Rh3-MP-mp-1189031,2.59
La7Ru3-MP-mp-1202486,1.835
Li0.33S2Ta1-MP-mp-1222716-synth_doped,0.0
Li0.33V2O5-MP-mp-776036-synth_doped,8.5
Li0.3W1O3-MP-mp-675212-synth_doped,2.2
Li0.45Nb1O2-MP-mp-758673-synth_doped,5.5
Li0.68Nb1O2-MP-mp-3924-synth_doped,5.15
Li0.98Mg0.02Ti2O4-MP-mp-5670-synth_doped,11.9
Li1.035Ti1.965O4-MP-mp-5670-synth_doped,11.75
Li1.04Ti1.96O4-MP-mp-5670-synth_doped,12.1
Li1.05Ti1.95O4-MP-mp-5670-synth_doped,11.25
Li1.07Ti1.93O4-MP-mp-5670-synth_doped,11.05
Li1.08Ti1.92O4-MP-mp-5670-synth_doped,11.8
Li1.12Ti1.88O4-MP-mp-5670-synth_doped,9.9
Li1.15Ti1.85O4-MP-mp-5670-synth_doped,0.0
Li1.16Ti1.84O4-MP-mp-5670-synth_doped,8.3
Li1.18Ti1.82O4-MP-mp-5670-synth_doped,0.0
Li1.1Ti1.9O4-MP-mp-5670-synth_doped,10.05
Li1.22Ti1.78O4-MP-mp-5670-synth_doped,0.0
Li1.25Ti1.75O4-MP-mp-5670-synth_doped,0.0
Li1.2Ti1.8O4-MP-mp-5670-synth_doped,0.0
Li1Nb1O2-MP-mp-3924,0.0
Li1Pb1-MP-mp-2314,7.2
Li1Ti2O4-MP-mp-5670,11.87272727
Li1V2O4-MP-mp-19394,0.0
Li1Zn1-MP-mp-1934,0.0
Li2Mo15Se19-MP-mp-1197196,2.6
Li2Mo6Se6-MP-mp-1103933,0.0
Li3Mo15Se19-MP-mp-1223482,3.5
Li7Mo15Se19-MP-mp-1103933-synth_doped,0.0
Lu0.275Rh0.725-MP-mp-865802-synth_doped,1.27
Lu1Mo6S8-MP-mp-1104347,2.2
Lu1Os2-MP-mp-567590,3.49
Lu1Pb1Pd2-MP-mp-1206796,2.4
Lu1Pd2Si2-MP-mp-3507,0.67
Lu1Pd2Sn1-MP-mp-5181,2.98
Lu1Pt2Si2-MP-mp-7109,1.9
Lu1Rh1-MP-mp-377,0.0
Lu1Rh2-MP-mp-1728,0.0
Lu1Rh2Si2-MP-mp-3108,0.0
Lu1Rh2Sn1-MP-mp-865378,2.9
Lu1Ru2-MP-mp-568630,1.545
Lu1Ru2Si2-MP-mp-10453,2.4
Lu1S1-MP-mp-656,1.1
Lu1Se1-MP-mp-414,0.56
Lu1Si3-MP-mp-973668,6.78
Lu1Tc2-MP-mp-1095487,9.9
Lu1Te1-MP-mp-1185504,0.0
Lu2Ni3Si5-MP-mp-1105977,0.0
Lu2Rh1-MP-mp-865778-synth_doped,0.0
Lu3Rh1-MP-mp-1210757-synth_doped,0.0
Lu3Si5-MP-mp-1103-synth_doped,7.0
Mg0.47Tl0.53-MP-mp-11498-synth_doped,2.75
Mg1Y1-MP-mp-615,0.0
Mg1Zn1-MP-mp-978268,0.925
Mg24Y5-MP-mp-1988,0.0
Mg2Pb1-MP-mp-20724,5.6
Mg2Zn11-MP-mp-30784,0.88
Mg2Zn3-MP-mp-978269-synth_doped,0.76
Mg6Ni16Si7-MP-mp-570457,0.0
Mg7Zn3-MP-mp-1094451-synth_doped,0.28
Mn0.03Si1V2.97-MP-mp-2567-synth_doped,16.25
Mn0.21Si1V2.79-MP-mp-2567-synth_doped,15.5
Mn0.24Ni0.76-MP-mp-11501-synth_doped,0.0
Mn0.2Ru0.8-MP-mp-865045-synth_doped,0.0
Mn0.3Si1V2.7-MP-mp-2567-synth_doped,11.9
Mn1Ni1Zr1-MP-mp-1215315,0.0
Mn1P1-MP-mp-2662,0.0
Mn1Sb1-MP-mp-786,0.0
Mn1Sn2-MP-mp-20086,0.0
Mn1U6-MP-mp-568195,2.4525
Mn2O3-MP-mp-1172875,0.0
Mn3Si1-MP-mp-20211,0.0
Mo0.036Si1V2.964-MP-mp-2567-synth_doped,14.0
Mo0.03Si1V2.97-MP-mp-2567-synth_doped,16.0
Mo0.09Si1V2.91-MP-mp-2567-synth_doped,10.4
Mo0.18Tc0.82-MP-mp-1187395-synth_doped,13.7
Mo0.202Zr0.798-MP-mp-1207454-synth_doped,5.25
Mo0.21Si1V2.79-MP-mp-2567-synth_doped,5.59
Mo0.23Re0.77-MP-mp-974589-synth_doped,9.25
Mo0.25Ru0.75-MP-mp-975834,2.6
Mo0.25Tc0.75-MP-mp-1217419,15.8
Mo0.28O0.72-MP-mp-714883-synth_doped,0.0
Mo0.28Re0.72-MP-mp-974589-synth_doped,6.5
Mo0.28Rh0.72-MP-mp-30787-synth_doped,0.03
Mo0.2Ru0.8-MP-mp-975834-synth_doped,1.66
Mo0.2Zr0.8-MP-mp-1207454,4.64
Mo0.3Si1-MP-mp-978525-synth_doped,11.7
Mo0.3Tc0.7-MP-mp-1187395-synth_doped,12.0
Mo0.3U0.7-MP-mp-30789-synth_doped,1.97
Mo0.45Re0.55-MP-mp-1219485-synth_doped,6.185
Mo0.45Tc0.55-MP-mp-1217398-synth_doped,14.0
Mo0.4Re0.6-MP-mp-1219297,6.245
Mo0.52Re0.48-MP-mp-1219485-synth_doped,11.1
Mo0.57Re0.43-MP-mp-1219485-synth_doped,12.0
Mo0.5Pb0.5-MP-mp-1065115,3.52
Mo0.5Pd0.5-MP-mp-1221413,3.52
Mo0.5Re0.5-MP-mp-1219485,7.6
Mo0.5Rh0.5-MP-mp-12595,1.94
Mo0.5V0.5-MP-mp-1216323,0.11
