id,formation_energy_per_atom,prediction
mp-773184,-2.137061150119999,-2.1332152
mp-850939,-2.667037648046883,-2.6576817
mp-3446,-3.8232532082142856,-3.7811942
mp-961705,-0.0958254655555552,-0.13190901
mp-1019967,-1.4782080863222216,-1.4716517
mp-504646,-0.8553686530208331,-0.8595652
mp-504102,-1.0787698057142856,-1.0730553
mp-765665,-1.7006641127621769,-1.704484
mp-769454,-1.319519972948718,-1.295863
mp-761710,-1.7067184985714283,-1.6954727
mp-763290,-2.7119901635977777,-2.7062263
mp-20748,-0.7805675857575755,-0.7507941
mp-39020,-1.3851256147316655,-1.2965627
mp-623670,-1.5019478759374991,-1.4778494
mp-759704,-2.312716633801022,-2.3222287
mp-29005,-0.5413500044155832,-0.56885064
mp-20815,-2.61292235746,-2.549017
mp-867626,-1.3850909973437495,-1.375464
mp-778883,-2.4527040449211115,-2.4385464
mp-1174186,-2.017069687055,-2.0107894
mp-690979,-2.740921827906977,-2.7311392
mp-773515,-1.5388888145312496,-1.521882
mp-1186856,0.2824192751562489,0.25313392
mp-20635,-0.4154892142857146,-0.42063916
mp-753958,-2.7238088150000004,-2.719996
mp-29242,-1.4967963262500006,-1.5116907
mp-754693,-2.2381183502500006,-2.2277431
mp-18184,-2.869011424185065,-2.8578777
mp-733653,-2.76862792747263,-2.7401733
mp-763358,-2.5666969303816685,-2.565863
mp-1096802,-0.1917583101302084,-0.21795112
mp-18209,-0.4058459004545453,-0.38370273
mp-532444,-3.891660531631578,-3.8910122
mp-675231,-3.6666023079545447,-3.7223027
mp-774732,-1.2946014636250005,-1.3185053
mp-1483,-0.7866004300000009,-0.7794583
mp-4096,-3.6219562557500007,-3.589521
mp-770688,-2.0756526216249997,-2.0244431
mp-26341,-2.5137761239123377,-2.500229
mp-36912,-1.9349170166071437,-1.9347495
mp-714911,-2.51729108953125,-2.4950123
mp-770469,-2.639030334204546,-2.6140435
mp-554964,-3.5770516272111994,-3.5826445
mp-30325,-1.405136568781702,-1.3976772
mp-756093,-1.5741964460446431,-1.608074
mp-640899,-0.1540772549999995,-0.17656428
mp-30014,-1.5589973903114285,-1.5694308
mp-419,-0.4623872642857144,-0.43339664
mp-542537,-0.4955698204166667,-0.5093523
mp-624186,-0.9333725483695666,-0.88929355
mp-22286,-0.8179241444230768,-0.83057666
mp-997027,-0.5170904084224999,-0.54688317
mp-626574,-1.5344229447842856,-1.5247054
mp-26267,-2.4730590949248112,-2.483488
mp-7701,-0.3230186933333338,-0.35181406
mp-4136,-3.405639355773808,-3.3967588
mp-866818,-1.7517166001785711,-1.7240924
mp-756096,-2.4739664322020003,-2.462324
mp-5394,-3.4825653600841675,-3.4542856
mp-31304,-1.0671770963123075,-1.1039872
mp-979412,0.5423288233333334,0.50669813
mp-675755,-1.7207622427083331,-1.7435454
mp-1099702,-2.5749772300846674,-2.570104
mp-3638,-2.0359709448214285,-2.0347772
mp-28879,-0.8990000959340662,-0.90890396
mp-1014565,-0.127315779919998,-0.112607
mp-866312,-2.034133611364616,-2.0125582
mp-766351,-1.6985254566666663,-1.6848325
mp-1224477,-0.9357157003540004,-0.91943413
mp-1183771,-2.2471041447500006,-2.2567675
mp-763763,-1.857442170714285,-1.830545
mp-11500,-0.0351535749999998,-0.052102268
mp-28574,-1.587461337,-1.5900373
mp-17839,-1.8108673932991064,-1.8034031
mp-7921,-2.4473607146425005,-2.4464002
mp-778744,-2.464444762874694,-2.4650288
mp-850814,-1.8687180584375,-1.8443699
mp-30421,-0.6727006966666669,-0.6730457
mp-21891,-0.4359437331249995,-0.45183837
mp-541851,-0.332952212413794,-0.33706677
mp-636476,-1.4793898132499996,-1.4709073
mp-1184329,0.4639698212500001,0.42657876
mp-779703,-2.048358736190476,-2.0438156
mp-685928,-1.2006420156774424,-1.2205251
mp-675419,-2.08590151828125,-2.088163
mp-542884,-2.0993255774102453,-2.1022267
mp-38916,-3.5861699041762503,-3.5620208
mp-40685,-3.136981292196971,-3.1158202
mp-641621,-0.2422050258823527,-0.24873894
mp-23951,-0.3736465938666998,-0.3532088
mp-504864,-2.375081032083333,-2.3705697
mp-27343,-1.6723154546347618,-1.685514
mp-15502,-1.0691988933597882,-1.0644399
mp-675539,-1.4460777036111108,-1.4200974
mp-746662,-0.7009354588925295,-0.68961966
mp-30012,-1.5716538012033334,-1.5921736
mp-850934,-1.5720573749966675,-1.5458233
mp-1033306,-2.6125715175,-2.592525
mp-1025158,-2.746649229696428,-2.6964111
mp-17315,-3.633534870862778,-3.6150618
mp-558082,-1.3485551921875,-1.2817802
mp-972722,-0.5237735318750003,-0.52613485
mp-705522,-0.2894321858119661,-0.30734742
mp-21523,-0.4520486572619049,-0.47084022
mp-776053,-2.476913300553333,-2.449626
mp-866650,-1.34062691754077,-1.3218136
mp-715664,-2.320797709134615,-2.2951438
mp-3118,-2.5632575812500007,-2.5372994
mp-756500,-1.6278956144444443,-1.6381841
mp-1219767,-0.0291971066666653,-0.03864014
mp-754196,-1.7315326788888887,-1.7264224
mp-30710,-0.2542880955263159,-0.24868083
mp-17474,-0.3427375566666661,-0.3436785
mp-675678,-1.3983156573197113,-1.4120371
mp-720856,-0.6940360588054543,-0.7065594
mp-22467,-1.7938071924999994,-1.7965717
mp-505177,-2.5662314905729176,-2.5431576
mp-1024941,-0.7023713655555568,-0.6973182
mp-997394,-2.890609659910357,-2.881323
mp-36100,-2.4572202208928573,-2.4417722
mp-21879,-2.81426277275,-2.7553673
mp-720554,-1.8682131167220768,-1.8493624
mp-978294,-0.1299977112499997,-0.09710616
mvc-15176,-3.00172259025,-3.0224524
mp-303,-0.2142945999999999,-0.21830618
mp-760103,-2.471397073636364,-2.4575288
mp-35822,-2.656107459444444,-2.6236928
mp-776115,-2.267901904438775,-2.231662
mp-640926,-0.8926236935844448,-0.9113618
mp-29388,-0.6975251776631946,-0.70652896
mp-779028,-2.500260463638581,-2.4867916
mp-770472,-4.01286584825,-3.9775934
mp-18450,-0.27620994,-0.28941482
mp-1099108,0.1330674238750002,0.11932108
mp-771384,-2.48103572125,-2.485832
mp-27502,0.037656393536667,0.108161986
mp-569313,-0.4627609914285711,-0.44838262
mp-29365,-1.95989726375,-1.9374018
mp-734123,-2.303940025804061,-2.311125
mp-777694,-2.822309752142856,-2.8039896
mp-27278,-1.7413161880969834,-1.7223829
mp-740750,-2.249503276518669,-2.2678945
mp-679927,-1.516017493246651,-1.494988
mp-865606,-1.277964210189925,-1.2708223
mvc-11697,-2.230965904750001,-2.2497652
mp-866503,-1.7695945241071434,-1.7516468
mp-29836,-2.3572661384560005,-2.363936
mp-632532,-2.0086120334375,-1.9555805
mp-755895,-3.5352629565625,-3.4880362
mp-775326,-2.9315568167857142,-2.9212124
mp-28593,-1.83347505825,-1.8259526
mp-29094,-3.648663591823592,-3.627668
mp-571435,-0.6102848345776192,-0.62530214
mp-1185297,-2.422724008083334,-2.4170563
mp-24150,-2.830961391052857,-2.802359
mp-1068377,-2.589369312197379,-2.5616856
mp-27311,-2.156627883333333,-2.139482
mp-21461,-1.5560406119899437,-1.564
mp-4142,-0.0900554816666658,-0.11810115
mp-865880,-0.0511083637931036,-0.045347452
mp-862789,-0.6583691862500007,-0.6639867
mp-1057017,2.315763816625,2.2832594
mp-972759,-0.5230675473809524,-0.5226196
mp-753160,-2.208004943313333,-2.2109575
mp-777557,-2.520885968320106,-2.5156395
mp-27898,-1.048079532476001,-1.0618393
mp-972793,-1.0304104155092595,-1.0088605
mp-559219,-2.862136158371849,-2.8530533
mp-780528,-2.0716140399676712,-2.081774
mp-28639,-0.152010899375,-0.1602819
mp-675562,-3.9247116231266665,-3.8791928
mp-504740,-0.3681327084090917,-0.3671285
mp-760664,-2.261127056678572,-2.2794418
mp-766947,-2.449049965337302,-2.4535155
mp-3764,-2.0249920140959823,-2.0183215
mp-770944,-1.880760790335648,-1.8844225
mp-18150,-3.021288225591837,-2.999691
mp-571382,-0.7244459594999995,-0.7325797
mp-775462,-1.4797662378571437,-1.4429481
mp-861506,-0.1871996324999996,-0.1731497
mp-1207092,-1.4858667624045836,-1.5090935
mp-20503,-0.2438077562499998,-0.24883008
mp-504574,0.1553567180240001,0.14918584
mp-756633,-1.9096084987500004,-1.8872347
mp-636461,-2.017399770326087,-1.9801424
mp-27827,-2.189993836324036,-2.2027473
mp-691028,-3.640855224116665,-3.6585164
mp-1099231,-2.574087071138765,-2.5821037
mvc-14010,-1.9411607642307696,-1.932025
mp-25896,-2.2774106978035724,-2.2812037
mp-23748,-2.638706269214444,-2.641768
mp-20101,-0.4609006880555558,-0.461522
mp-29936,-0.7576941320210726,-0.7796457
mp-623448,1.2977215703573328,1.273597
mp-720670,-1.23217886229657,-1.2425598
mp-29760,-3.331296590831881,-3.3168535
mp-542609,-0.4359801436979159,-0.41056687
mp-30183,-0.5914456937499999,-0.5889037
mp-761780,-2.337490128877552,-2.3623943
mp-33775,-1.8113674691964288,-1.8076744
mp-763454,-2.69010426382,-2.684445
mp-30088,-3.130068740741071,-3.12176
mp-3652,-0.9841881273161766,-0.9707611
mp-28874,-0.1402460052380956,-0.17690602
mp-775238,-2.3619410891666663,-2.3467748
mp-680046,-0.5906944952380955,-0.59093356
mp-7707,-0.8199463920000014,-0.804755
mp-28916,-0.1550214219999986,-0.16611797
mp-639263,-0.3798743772222216,-0.42057914
mp-766596,-3.316029526018519,-3.3020983
mp-20608,-0.3508612216666661,-0.3594767
mp-559435,-2.1547386663091666,-2.1068554
mp-23872,-2.906189310725089,-2.9085965
mp-1016267,0.2545691610991381,0.25355363
mp-39008,-0.7588516780000002,-0.76564795
mp-756942,-2.6047218207142864,-2.5953429
mp-706976,-1.8072143901382856,-1.7833464
mp-6860,-2.64540077691521,-2.6398785
mp-770465,-3.172925536057692,-3.1882973
mp-763535,-2.437823667034438,-2.4340162
mp-721279,-1.3304782774753123,-1.3068469
mp-865437,-0.4340034949999998,-0.44493657
mp-770399,-2.7502285711388894,-2.722748
mp-542570,-0.0939889167968752,-0.08735508
mp-27440,-1.5774260266300013,-1.5629854
mp-761032,-2.39674980995,-2.4034953
mp-4068,-1.1782579153645838,-1.1907917
mp-1197034,-0.8524496456003746,-0.82714653
mp-31268,-0.93654437125,-0.95619905
mp-23712,-0.1940377649133336,-0.20711571
mp-975579,-2.8849302852500003,-2.9641502
mp-29012,-0.5220470216666667,-0.52442956
mp-850922,-2.5553943186666666,-2.539612
mp-556983,-3.1048484097500006,-3.0805502
mp-505270,-2.643147784211309,-2.6128724
mp-770544,-2.6163954281249997,-2.5923672
mp-569272,-0.9751197870025148,-0.97299606
mp-4050,-0.6969248969999995,-0.6995765
mp-760650,-2.561176623163265,-2.5725205
mp-7787,-3.0252316042708323,-3.0317955
mp-23230,-1.1433164404807146,-1.1355222
mp-773145,-1.7247466895394723,-1.6967359
mp-772739,-1.224914556388888,-1.2060093
mp-978282,-0.1240179149999998,-0.12726137
mp-2493,-1.68665655619,-1.6743604
mp-3567,-0.8579773205468753,-0.8631926
mp-4038,-2.282469266723929,-2.2948456
mp-20138,-0.5274104988888885,-0.5408157
mp-765686,-2.3918978680513328,-2.4038203
mp-17868,-1.90565980675,-1.9350111
mp-23471,-1.589041195617778,-1.6101153
mp-861991,-0.1586577449999984,-0.16472942
mp-770532,-2.392710310664107,-2.3864484
mp-1222002,0.3407464762499996,0.101540536
mp-1016651,0.2836565425000001,0.28701448
mp-961675,-1.0338699740476198,-1.1055464
mp-19991,-0.4558867913888888,-0.454297
mp-759406,-2.511155484413265,-2.531929
mp-976409,1.1636352397142855,1.1231239
mp-20476,-1.462154875952381,-1.5151242
mp-18529,-2.4781818396875,-2.484193
mp-623006,-0.4232555600000002,-0.40190822
mp-30294,-1.776398511607143,-1.7529333
mp-23179,-0.0126254325000001,-0.030662537
mp-1079568,-1.4843429457499997,-1.4845397
mp-675759,-3.694522008924419,-3.6603665
mp-20206,-0.3402110550000001,-0.33777732
mp-769333,-3.46259824075,-3.4509096
mp-669645,-0.409286559280303,-0.4036941
mp-27802,-1.3432492248090284,-1.2917792
mp-29796,-2.154116879215834,-2.1261497
mp-28671,-0.9380163818750002,-0.9665459
mp-3437,-0.7610780640000001,-0.7515887
mp-773674,-2.6986938353571426,-2.680493
mp-22277,-0.8356485599999992,-0.83936286
mp-3901,-3.521084637440476,-3.492497
mp-752851,-3.2596631539236114,-3.2259529
mp-20834,-0.9865515350000004,-0.97427595
mp-619126,-1.7206175396249996,-1.7479558
mp-771328,-1.5118080195977006,-1.537328
mp-676227,-4.051304356704546,-4.0094132
mp-1016617,0.3282124574999998,0.32090124
mp-504970,-0.3715088939649993,-0.38714653
mp-23262,-1.653635862249999,-1.6481191
mp-1032500,-2.78470105625,-2.7786465
mp-753153,-3.278548086249999,-3.259567
mp-867754,-0.4308067737499986,-0.45235863
mp-1030662,-2.6076393975,-2.58659
mp-23287,-0.633475179755,-0.5836544
mp-691038,-0.1758560003173461,-0.15839964
mp-29928,-0.1124299637199999,-0.12581086
mp-773140,-0.9381983958333334,-0.91927975
mp-31045,-0.6647277791,-0.68552035
mp-774745,-1.1144835735267864,-1.1034179
mp-753164,-3.700034762083334,-3.6395786
mp-22270,-0.580257282321428,-0.5925224
mp-997054,-1.2692590493749991,-1.2663169
mp-505820,-0.572087037068453,-0.5976856
mp-24091,-1.876468949662,-1.8599504
mp-19484,-2.925825170340908,-2.9082372
mp-696736,-3.482075673911853,-3.469237
mp-644278,-0.5912901791979998,-0.5827536
mp-761683,-2.3994672301851856,-2.376238
mp-559319,-2.4471090072077923,-2.4389987
mp-773526,-2.462629023402777,-2.4342575
mp-781615,-2.983355948749999,-2.9570208
mp-30704,-0.0230866125892861,-0.08918214
mp-27735,-1.4416005849450002,-1.4355749
mp-1161,-1.998454684296875,-2.0003157
mp-8804,-0.8668912435927273,-0.8736854
mp-676456,-3.551678139,-3.512516
mp-976262,-0.0395215866666663,-0.027308822
mp-27488,-1.2868548039874987,-1.294986
mp-30125,-1.1528002033984377,-1.1445371
mp-20291,-0.277861755,-0.28546646
mp-27234,-0.834301858055556,-0.848716
mp-504594,-1.0081766175000002,-1.0427508
mp-30737,-0.2902086511111111,-0.2895146
mp-1110582,-3.0406487247829643,-3.0309782
mp-21887,-0.7840335758333331,-0.78026676
mp-1183977,-2.377074105324713,-2.349134
mp-850965,-2.464265682595883,-2.4437966
mp-770509,-2.7844062480952383,-2.764515
mp-30531,-0.5276835953409086,-0.5449885
mp-997163,-1.3675518408649996,-1.3514268
mp-770570,-3.3173769361111107,-3.3180275
mp-762506,-1.6661210707500005,-1.5893273
mp-20703,-0.3405131617857141,-0.3430934
mp-620609,-1.665093751632922,-1.6971169
mp-21515,-0.7550419108928575,-0.7539988
mp-504924,-1.7589495415181997,-1.7501554
mp-1212776,-1.5828449081249998,-1.5535045
mp-1025119,-0.2737620433333336,-0.29633027
mp-637582,-0.3413609099871261,-0.33190978
mp-770663,-2.3658499820833336,-2.3555155
mp-536,-0.2800182019999997,-0.21448505
mp-770401,-2.315566406190476,-2.32407
mp-1032153,-2.530179840625,-2.5315979
mp-675342,-3.0974053009743745,-3.0437021
mp-12022,-2.4279490258680565,-2.4067626
mp-759381,-2.493159284571429,-2.4994657
mp-1213061,-4.34646011037,-4.30986
mp-23858,-0.9234039355159992,-0.91923076
mp-752679,-3.677962430000002,-3.6421628
mp-22907,-0.8489796375000003,-0.868381
mp-763934,-2.76989248000889,-2.7375667
mp-504598,-1.495509548137931,-1.4965992
mp-34278,-2.2152478662199995,-2.2351274
mp-975288,-3.079379134568968,-3.0622244
mp-28522,-0.9490284596875008,-0.9582833
mp-20401,-0.4725281837499997,-0.46991533
mp-20140,-0.1086099029668519,-0.10143304
mp-775019,-2.2210930770238098,-2.2182007
mp-766973,-1.9518008631649988,-1.936847
mp-18963,-1.4057331583755557,-1.4190891
mp-752437,-2.9158126669166675,-2.9128067
mp-997019,-1.0095803968749992,-1.0127296
mp-3570,-1.242605426547619,-1.222821
mp-676799,-0.029356657,-0.027468741
mp-504877,-0.5624525317424216,-0.5548102
mp-766163,-2.2506005198888888,-2.2792993
mp-776615,-2.4235199593750005,-2.4088576
mp-850986,-2.3144024508692853,-2.3104105
mp-22315,-0.4373550100000006,-0.43833715
mp-18343,-3.132023002094156,-3.1353636
mp-540022,-2.4367593821838085,-2.4100003
mp-753605,-0.9407543996874996,-0.96239805
mp-760231,-2.5345076249404763,-2.5404482
mp-715482,-1.8863480724999988,-1.9079522
mp-755376,-3.0539291904629637,-3.0365894
mp-1120758,-2.6517895049999995,-2.581537
mp-29877,-0.3753276317566663,-0.34962308
mp-645166,-0.3120286279487181,-0.30095148
mp-645279,-0.3394758638207842,-0.33434382
mp-765943,-2.694808833852727,-2.6798935
mp-780531,-1.8563986403842856,-1.8297588
mp-28641,-3.4308432830729165,-3.4201744
mp-720739,-1.394689666411122,-1.3813622
mp-689929,-2.513568316468254,-2.5155573
mp-1025191,-0.4410492457142858,-0.4395914
mp-20134,-0.349276676376667,-0.36629814
mp-31279,-0.303616578129973,-0.2808863
mp-675756,-2.403056399241071,-2.4015262
mp-559204,-0.3549699629844994,-0.343112
mp-763212,-2.6162275506149992,-2.603353
mp-865653,-0.3481855634523825,-0.3415767
mp-28541,-2.489427891832707,-2.4772363
mp-554957,-2.1164660491636367,-2.0987682
mp-763575,-2.444548534021738,-2.422687
mp-865983,-0.3333680812499999,-0.33448905
mp-28743,-0.3556059409565222,-0.37101513
mp-1206698,-0.1307616416666667,-0.12462658
mp-27559,-1.4849992880500005,-1.4933937
mp-39226,-3.6912517598166654,-3.6528044
mp-8605,-0.955994838333334,-0.9362795
mp-865973,-2.729010773047347,-2.7184749
mp-23395,-0.7306309892524998,-0.7483768
mp-24030,-2.543330544456884,-2.539712
mp-572551,-2.2484174972126434,-2.2374341
mp-542718,-0.5277236759523819,-0.5293098
mp-3736,-0.3559443850000008,-0.36851314
mp-1025077,-1.5755997118402785,-1.5856385
mp-20061,-0.3534247161111115,-0.36187142
mp-996161,-0.4785528331547605,-0.4530244
mp-1025404,-0.7612164987500005,-0.77582145
mp-561205,-1.6556090691306669,-1.6712776
mp-505344,-0.3560315211111131,-0.3618163
mp-756402,-3.007700870279999,-2.988762
mp-4049,-3.243344409656594,-3.2484202
mp-756198,-1.4551957362624994,-1.4324253
mp-15472,-2.493009029999999,-2.4839783
mp-643257,-0.3741345329257142,-0.37409258
mp-780325,-2.626062935137142,-2.5954185
mp-30233,-0.2711264882499996,-0.2742145
mp-27668,-0.1112054950000001,-0.12196702
mp-23587,-2.5011143309339587,-2.5012355
mp-675857,-1.7347588649999994,-1.7313781
mp-680536,-0.7142239047222224,-0.7153102
mp-22303,-1.3137436716507591,-1.3199406
mp-767384,-3.473324461929825,-3.452631
mp-21813,-0.4018542704365065,-0.33881056
mp-1009459,0.5002709395535714,0.539577
mp-505541,-0.4260030662500007,-0.4387269
mp-773494,-1.4700252102932438,-1.461649
mp-862894,-0.670118760416667,-0.6499548
mp-775110,-2.9490955710714286,-2.9186752
mp-1078370,-0.55369878625,-0.5445031
mp-7188,-0.5626769716666663,-0.5334745
mp-29156,-1.1716689096555577,-1.1960219
mp-631554,0.5642790133333331,0.5684806
mp-763910,-2.089105588185001,-2.0547948
mp-24270,-0.3709232606303029,-0.36351562
mp-17638,-0.8510421134886852,-0.8651825
mp-998309,-2.4153847359553797,-2.4087527
mp-24121,-2.3203684575633337,-2.3251514
mp-1016618,-0.0344668643750001,-0.045741767
mp-28877,-0.6270469335591129,-0.6176683
mp-763255,-2.372157247142858,-2.3482835
mp-3895,-1.1194367030000003,-1.1141847
mp-22239,-0.5467181400000003,-0.5383178
mp-388,-0.2256536687499997,-0.2407878
mp-31314,-0.8221281191956843,-0.8456346
mp-770651,-2.044293448124999,-2.0035362
mp-1099301,0.3383881906666668,0.34227413
mp-18929,-2.705486973055556,-2.7297263
mp-23560,-1.9447985944736843,-1.9370607
mp-30618,-0.918120319166666,-0.89969677
mp-22522,-0.667758264166667,-0.6522908
mp-27570,-1.6683299961244826,-1.6529016
mp-768971,-1.589532434,-1.5663161
mp-755213,-2.831213644000001,-2.8443727
mp-763567,-2.072824182500001,-2.0843976
mp-865985,-0.26163389375,-0.26536226
mp-17905,-0.7092205450567524,-0.69058853
mp-20410,-0.4460377711666652,-0.46704733
mp-1112237,-2.0584000395560005,-2.0560193
mp-29883,-2.0055646305371653,-1.9974257
mp-30285,-0.5065284972656254,-0.5273978
mp-21567,-2.99769066125,-2.9929314
mp-31310,-0.6603251450000005,-0.66530246
mp-680114,-0.5903925668181818,-0.5905435
mp-23228,-1.0665372559904762,-1.1027378
mp-559309,-1.7938725454725002,-1.807066
mp-31022,-0.8414886575000003,-0.8177217
mp-558546,-2.229408794829167,-2.2411518
mp-30208,-0.8689914585714282,-0.8538607
mp-755416,-3.15598467725,-3.1290002
mp-30651,-0.1171187616666665,-0.11393446
mp-26407,-2.561754814211309,-2.5540147
mp-27532,-0.5244482277678567,-0.51091367
mp-765894,-3.164847779251428,-3.1392279
mp-760059,-1.7138491607646158,-1.7188735
mp-1030908,-2.8939641924999995,-2.8768904
mp-636731,-2.5423803090909094,-2.5368342
mp-20268,-0.7093992938888896,-0.7054714
mp-505173,-0.7297309158333333,-0.7491487
mp-1087504,-0.2963818005535716,-0.29809192
mp-504830,-0.0942576001839995,-0.09590441
mp-1217142,-1.3922740036158334,-1.3849338
mp-18490,-2.712474746045918,-2.691588
mp-774502,-2.458869674999999,-2.475228
mp-28952,-1.5297763356770826,-1.519201
mp-23887,-1.6189306586414134,-1.5977418
mp-20169,-2.96423409075,-3.0476875
mp-1186658,0.0410724306250003,0.035224497
mp-1024956,-0.5221753153472228,-0.48567435
mp-1031642,-2.5207045309375,-2.4807122
mp-985292,-0.5657399060833335,-0.5483267
mp-772857,-2.357721857553571,-2.3662076
mp-975159,-0.8861666298189661,-0.87362194
mp-770289,-3.884520950113637,-3.863975
mp-1182103,-0.8815145012499999,-0.90882456
mp-31330,-0.7030623825000006,-0.69771373
mp-369,-0.4344801841666659,-0.42893898
mp-21451,-2.1815273377884616,-2.1872814
mp-31484,-0.3417765505384617,-0.3504008
mp-772665,-2.0030703804166663,-1.9701432
mp-771365,-2.5513519188657403,-2.531311
mp-27185,-4.438572903523437,-4.3902264
mp-756035,-3.33325527051282,-3.3123796
mp-30151,-0.0798225873958339,-0.09693313
mp-1032516,-2.767001544166667,-2.7473526
mp-638078,-1.1014062124233714,-1.108669
mp-27640,-1.0428668677777782,-1.0186739
mp-996983,-0.4808341131249998,-0.4840666
mp-14266,-0.069745233421052,-0.067701936
mp-504742,-0.3096472895833339,-0.3135544
mp-770404,-2.709419050918367,-2.7075405
mp-29956,-0.4093679922321429,-0.41847295
mp-27679,-1.264864745,-1.3106337
mp-30141,-0.9812613267514284,-0.98339725
mp-770626,-2.014905382315271,-2.0149555
mvc-13217,-2.2495750996153845,-2.243029
mvc-14553,0.7406203013100008,0.71097004
mp-684007,-0.5159507896329733,-0.4374467
mp-31954,-2.482065510913853,-2.467796
mp-995221,-1.265620529381562,-1.2845731
mp-758693,-2.185377213304839,-2.1872404
mp-7748,-2.884565509375,-2.854334
mp-973174,0.0019147812499999,-0.00611794
mp-686499,-2.23994393471875,-2.2593057
mp-542846,-0.4625750514062501,-0.45057988
mp-31443,-0.2753197458333334,-0.27022332
mp-973983,0.088884395,0.07294193
mp-29226,-2.747875477369792,-2.740329
mp-866008,-0.3428318212499999,-0.34404093
mp-775132,-2.810836248250001,-2.7982476
mp-27831,-2.334913953361073,-2.3554766
mp-18462,-0.4835625263333336,-0.48640907
mp-1025371,-0.2909009747991078,-0.2878186
mp-975382,-1.486916082818965,-1.4564887
mp-777450,-2.918273292698624,-2.9076262
mp-29848,-1.6948552102675,-1.6462208
mp-973430,-0.3542536874999999,-0.34552222
mp-722382,-0.9709814644985716,-0.99572057
mp-559106,-1.8584732408888884,-1.8508854
mp-31067,-1.110996353267501,-1.1229348
mp-759367,-3.3115137587500003,-3.3307629
mp-1025333,0.1547157734099999,0.104524076
mp-22083,-3.629507420438599,-3.5397873
mp-675266,-2.113925120430909,-2.1108627
mp-628665,-1.4626136590057144,-1.4603429
mp-975994,0.2387648562499995,0.2185772
mp-30351,-0.1539278049999999,-0.1559264
mp-30362,0.0229122049999999,0.016253173
mp-1015612,0.0912576717466685,0.091331065
mp-767415,-2.458058501344156,-2.4391441
mp-1013549,-0.7931861714759997,-0.83263814
mp-1032412,-2.358000716271552,-2.3181038
mp-30165,-2.772699135458333,-2.7738223
mp-28860,-0.0095250167506374,-0.004222095
mp-781788,-2.9308124523690475,-2.9272861
mp-667387,-0.070048336833333,-0.079447985
mp-4961,-1.3580209825,-1.3628654
mp-30139,-1.04669433,-1.0993705
mp-31440,-0.735236718333334,-0.75489116
mp-865107,-0.1223026487499998,-0.13751155
mp-20119,-0.1526995541666664,-0.14519623
mp-1095176,-0.1555704188143103,-0.16206747
mp-644280,-0.4779753725000004,-0.47363308
mp-30344,-0.2900265683333334,-0.28480858
mp-27862,-2.9981908381818183,-3.0411806
mp-20129,-3.142331151916667,-3.0792234
mp-567545,-0.2648481461818186,-0.27647752
mp-722515,-1.2199616707016168,-1.2171158
mp-1013527,-0.2691131785714287,-0.28570092
mp-676325,-1.774449004447279,-1.7542675
mp-774586,-2.763682017478992,-2.7513185
mp-27418,-1.129144915125,-1.1008805
mp-1032625,-2.6545150996874995,-2.652533
mp-22133,-0.3595182950000001,-0.3736266
mp-28611,-3.665751581875001,-3.6424785
mp-21706,-2.992682374642858,-2.9771988
mp-769463,-2.629707546309523,-2.5987434
mp-757905,-2.8277266272108847,-2.8029668
mp-1017559,-0.6734633969999997,-0.6822169
mp-997048,-0.1984644906250001,-0.22047865
mp-636821,-0.0097807028571423,-0.005968809
mp-37014,-4.1605417816666685,-4.113575
mp-721901,-2.120714279715066,-2.1218095
mp-770531,-2.3959302056495715,-2.3869302
mp-29880,-2.6542297838717857,-2.629621
mp-27368,-0.2482354494999999,-0.25343275
mp-29981,-0.5859151757777776,-0.5792416
mp-634418,-2.8141275960774994,-2.775987
mp-630528,-0.7993796111979172,-0.78742075
mp-640917,-0.840802075277778,-0.7994088
mp-22376,-0.6019100172222223,-0.59505284
mp-18246,-0.9173233757272724,-0.93994653
mp-556163,-2.432349258571428,-2.401569
mp-636105,-0.0912010473076918,-0.07654381
mp-705372,-2.3715696437256497,-2.356845
mp-29383,-0.3222895124687501,-0.31562614
mp-621581,-0.7504925062755105,-0.73693377
mp-997162,-1.4047382371149988,-1.3963721
mp-754283,-3.050448497154999,-3.039897
mp-975463,-2.2336871541522987,-2.2104697
mp-38008,-1.8415252554342856,-1.838984
mp-567352,-0.4478107734722221,-0.44757855
mp-27331,-0.8013970591428569,-0.8115244
mp-626981,-0.8266816590000005,-0.82898855
mp-505574,-0.0520495330357135,-0.041465163
mp-27361,-1.1374669131700714,-1.1392878
mp-640372,-0.5235140999999999,-0.54237354
mp-761401,-2.5018018360204084,-2.4821274
mp-20228,-0.2841753474999997,-0.30895966
mp-567219,-1.1359807129520003,-1.1344881
mp-31361,-1.8200672566666656,-1.8249588
mp-22234,-1.9091568708585709,-1.8983083
mp-3950,-0.4095791405555558,-0.41389313
mp-24591,-1.4465231901042186,-1.4282317
mp-773188,-2.3075093961876285,-2.2960768
mp-27468,-1.2608602999520002,-1.14156
mp-770107,-1.557388015714286,-1.5702183
mp-22577,-1.8193065881562505,-1.7943778
mp-771396,-1.7333831891129037,-1.6778185
mp-30665,-0.5968723526851849,-0.53381044
mp-867817,-0.2711276637500002,-0.28582323
mp-1094326,0.1783332247222221,0.16072828
mp-20539,-0.2846751650000003,-0.3173812
mp-505014,-0.6724015830636603,-0.6917429
mp-866807,-1.9799467076825643,-1.979596
mp-772801,-2.83752065075,-2.8195148
